id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
5302684,657,13d6606fc3aac6c0d1799ac836ef3696c5ffb2f5,sadiqj/servicecentre,maven,https://github.com/sadiqj/servicecentre,1,4
12902364,74,0b41d9704931fb4c4286eaa4490b99059405b94d,yashs360/dril-localrepo,maven,https://github.com/yashs360/dril-localrepo,-1,2
9755673,3152,514c40b827173350455134ffc18a538acdabf168,krokicki/derecho,eclipse|ant,https://github.com/krokicki/derecho,1,2
3422949,1071,9efe96f90035152cd43353ecad6697b5cd994c8e,rwglab/p2p-triplestore,maven,https://github.com/rwglab/p2p-triplestore,1,28
4295474,1007,fd8f880333a3665e582406d90820a221633269f3,qinyu/ImageLoader,eclipse|android,https://github.com/qinyu/ImageLoader,1,4
6911644,402,8986de4f95be5ccfcd00a585b8c24f9c271223aa,parkghost/spring-asynchronous-future-composition,maven,https://github.com/parkghost/spring-asynchronous-future-composition,13,12
12836345,3102,3174b585ba82d36b0fe522b5a01f7d9a1ed2cf0a,TarantulaTechnology/netflixoss-recipes-rss-with-components,gradle,https://github.com/TarantulaTechnology/netflixoss-recipes-rss-with-components,1,19
10352826,1159,16f7071f746d1fc11f321717353e4c7236f0dfc7,daqcri/NADEEF,idea|ant,https://github.com/daqcri/NADEEF,27,6
13387029,142,544220b1e6b51c2718a7d3511a74962ff1c5ff48,dfjones/curator,maven|gradle|eclipse,https://github.com/dfjones/curator,0,1
2377712,533,e002ebfd9f736ff5bb363917bb7da90463277720,ahgittin/whirr,ant|maven,https://github.com/ahgittin/whirr,1,1
4274948,2554,60b37fc94fe7e4ab1add425a252e60957eafe85d,bitaites/program,maven|ant,https://github.com/bitaites/program,1,2
4624862,134,dabaa391a6362c37684419e42959aa41840a4202,ahgittin/brooklyn-mapr,maven,https://github.com/ahgittin/brooklyn-mapr,2,1
3274247,3133,0656781e58365b1bbdc3b6543dbe270f261848e6,ict-spitfire/smart-service-proxy,maven,https://github.com/ict-spitfire/smart-service-proxy,7,19
